Entity,Code,Year,Fossil Fuels (% sub energy)
India,IND,1979,86.618
India,IND,1980,86.694
India,IND,1981,87.227
India,IND,1982,89.111
India,IND,1983,89.83
India,IND,1984,89.247
India,IND,1985,90.065
India,IND,1986,90.511
India,IND,1987,91.594
India,IND,1988,91.364
India,IND,1989,91.219
India,IND,1990,91.156
India,IND,1991,90.847
India,IND,1992,91.614
India,IND,1993,91.751
India,IND,1994,91.316
India,IND,1995,92.031
India,IND,1996,92.839
India,IND,1997,92.944
India,IND,1998,92.121
India,IND,1999,92.286
India,IND,2000,92.815
India,IND,2001,92.963
India,IND,2002,93.218
India,IND,2003,93.465
India,IND,2004,91.637
India,IND,2005,92.469
India,IND,2006,91.774
India,IND,2007,91.715
India,IND,2008,92.472
India,IND,2009,93.196
India,IND,2010,92.905
India,IND,2011,91.743
India,IND,2012,92.478
India,IND,2013,91.997
India,IND,2014,92.019
India,IND,2015,92.303
India,IND,2016,92.354
India,IND,2017,91.953
India,IND,2018,91.606
India,IND,2019,90.638
India,IND,2020,89.744
Indonesia,IDN,1965,93.978
Indonesia,IDN,1966,92.102
Indonesia,IDN,1967,91.019
Indonesia,IDN,1968,89.588
Indonesia,IDN,1969,90.357
Indonesia,IDN,1970,89.054
Indonesia,IDN,1971,96.232
Indonesia,IDN,1972,96.824
Indonesia,IDN,1973,96.446
Indonesia,IDN,1974,96.326
Indonesia,IDN,1975,96.854
Indonesia,IDN,1976,98.244
Indonesia,IDN,1977,97.791
Indonesia,IDN,1978,98.576
Indonesia,IDN,1979,98.613
Indonesia,IDN,1980,98.826
Indonesia,IDN,1981,98.923
Indonesia,IDN,1982,98.847
Indonesia,IDN,1983,98.366
Indonesia,IDN,1984,98.353
Indonesia,IDN,1985,98.106
Indonesia,IDN,1986,97.249
Indonesia,IDN,1987,97.323
Indonesia,IDN,1988,97.214
Indonesia,IDN,1989,96.859
Indonesia,IDN,1990,96.54
Indonesia,IDN,1991,96.458
Indonesia,IDN,1992,95.907
Indonesia,IDN,1993,96.396
Indonesia,IDN,1994,96.763
Indonesia,IDN,1995,96.67
Indonesia,IDN,1996,96.682
Indonesia,IDN,1997,97.648
Indonesia,IDN,1998,96.198
Indonesia,IDN,1999,96.345
Indonesia,IDN,2000,96.49
Indonesia,IDN,2001,96.126
Indonesia,IDN,2002,96.544
Indonesia,IDN,2003,96.95
Indonesia,IDN,2004,96.773
Indonesia,IDN,2005,96.667
Indonesia,IDN,2006,96.937
Indonesia,IDN,2007,96.805
Indonesia,IDN,2008,96.563
Indonesia,IDN,2009,96.515
Indonesia,IDN,2010,95.893
Indonesia,IDN,2011,96.814
Indonesia,IDN,2012,96.823
Indonesia,IDN,2013,96.289
Indonesia,IDN,2014,95.794
Indonesia,IDN,2015,96.442
Indonesia,IDN,2016,94.836
Indonesia,IDN,2017,95.007
Indonesia,IDN,2018,94.959
Indonesia,IDN,2019,94.296
Indonesia,IDN,2020,92.905
Iran,IRN,1965,95.076
Iran,IRN,1966,95.146
Iran,IRN,1967,95.25
Iran,IRN,1968,95.353
Iran,IRN,1969,95.443
Iran,IRN,1970,95.841
Iran,IRN,1971,95.919
Iran,IRN,1972,95.271
Iran,IRN,1973,96.651
Iran,IRN,1974,96.747
Iran,IRN,1975,97.069
Iran,IRN,1976,97.087
Iran,IRN,1977,97.342
Iran,IRN,1978,95.737
Iran,IRN,1979,96.578
Iran,IRN,1980,96.172
Iran,IRN,1981,95.835
Iran,IRN,1982,96.128
Iran,IRN,1983,96.81
Iran,IRN,1984,97.241
Iran,IRN,1985,97.451
Iran,IRN,1986,96.747
Iran,IRN,1987,96.636
Iran,IRN,1988,96.519
Iran,IRN,1989,97.402
Iran,IRN,1990,97.469
Iran,IRN,1991,98.229
Iran,IRN,1992,97.369
Iran,IRN,1993,96.745
Iran,IRN,1994,98.099
Iran,IRN,1995,97.812
Iran,IRN,1996,97.87
Iran,IRN,1997,98.607
Iran,IRN,1998,98.315
Iran,IRN,1999,98.919
Iran,IRN,2000,99.24
Iran,IRN,2001,99.231
Iran,IRN,2002,98.643
Iran,IRN,2003,98.417
Iran,IRN,2004,98.228
Iran,IRN,2005,97.985
Iran,IRN,2006,97.647
Iran,IRN,2007,97.864
Iran,IRN,2008,99.132
Iran,IRN,2009,99.234
Iran,IRN,2010,98.873
Iran,IRN,2011,98.871
Iran,IRN,2012,98.572
Iran,IRN,2013,98.155
Iran,IRN,2014,98.273
Iran,IRN,2015,98.441
Iran,IRN,2016,98.069
Iran,IRN,2017,97.949
Iran,IRN,2018,98.503
Iran,IRN,2019,97.297
Iran,IRN,2020,97.898
Iraq,IRQ,1965,99.035
Iraq,IRQ,1966,98.865
Iraq,IRQ,1967,98.717
Iraq,IRQ,1968,98.55
Iraq,IRQ,1969,98.636
Iraq,IRQ,1970,98.689
Iraq,IRQ,1971,98.612
Iraq,IRQ,1972,98.829
Iraq,IRQ,1973,98.261
Iraq,IRQ,1974,97.566
Iraq,IRQ,1975,97.449
Iraq,IRQ,1976,98.012
Iraq,IRQ,1977,97.622
Iraq,IRQ,1978,96.909
Iraq,IRQ,1979,96.409
Iraq,IRQ,1980,97.983
Iraq,IRQ,1981,98.206
Iraq,IRQ,1982,98.31
Iraq,IRQ,1983,98.473
Iraq,IRQ,1984,98.585
Iraq,IRQ,1985,98.803
Iraq,IRQ,1986,98.939
Iraq,IRQ,1987,96.17
Iraq,IRQ,1988,96.715
Iraq,IRQ,1989,97.068
Iraq,IRQ,1990,94.339
Iraq,IRQ,1991,96.115
Iraq,IRQ,1992,93.995
Iraq,IRQ,1993,94.775
Iraq,IRQ,1994,95.372
Iraq,IRQ,1995,94.63
Iraq,IRQ,1996,95.282
Iraq,IRQ,1997,95.899
Iraq,IRQ,1998,94.519
Iraq,IRQ,1999,95.806
Iraq,IRQ,2000,97.036
Iraq,IRQ,2001,96.97
Iraq,IRQ,2002,96.074
Iraq,IRQ,2003,95.604
Iraq,IRQ,2004,95.053
Iraq,IRQ,2005,95.636
Iraq,IRQ,2006,95.67
Iraq,IRQ,2007,96.285
Iraq,IRQ,2008,97.713
Iraq,IRQ,2009,98.036
Iraq,IRQ,2010,97.66
Iraq,IRQ,2011,97.935
Iraq,IRQ,2012,97.502
Iraq,IRQ,2013,97.561
Iraq,IRQ,2014,98.428
Iraq,IRQ,2015,98.592
Iraq,IRQ,2016,98.394
Iraq,IRQ,2017,98.946
Iraq,IRQ,2018,99.018
Iraq,IRQ,2019,98.841
Iraq,IRQ,2020,98.778
Ireland,IRL,1965,96.123
Ireland,IRL,1966,96.883
Ireland,IRL,1967,97.282
Ireland,IRL,1968,97.772
Ireland,IRL,1969,98.318
Ireland,IRL,1970,97.054
Ireland,IRL,1971,98.357
Ireland,IRL,1972,97.704
Ireland,IRL,1973,97.964
Ireland,IRL,1974,97.525
Ireland,IRL,1975,98.25
Ireland,IRL,1976,98.056
Ireland,IRL,1977,97.711
Ireland,IRL,1978,97.938
Ireland,IRL,1979,97.787
Ireland,IRL,1980,97.68
Ireland,IRL,1981,97.557
Ireland,IRL,1982,97.705
Ireland,IRL,1983,97.739
Ireland,IRL,1984,97.988
Ireland,IRL,1985,97.66
Ireland,IRL,1986,97.622
Ireland,IRL,1987,98.245
Ireland,IRL,1988,97.757
Ireland,IRL,1989,98.259
Ireland,IRL,1990,98.344
Ireland,IRL,1991,98.289
Ireland,IRL,1992,98.127
Ireland,IRL,1993,98.261
Ireland,IRL,1994,97.986
Ireland,IRL,1995,98.467
Ireland,IRL,1996,98.483
Ireland,IRL,1997,98.458
Ireland,IRL,1998,97.927
Ireland,IRL,1999,98.118
Ireland,IRL,2000,98.092
Ireland,IRL,2001,98.45
Ireland,IRL,2002,97.915
Ireland,IRL,2003,98.248
Ireland,IRL,2004,97.895
Ireland,IRL,2005,97.302
Ireland,IRL,2006,96.528
Ireland,IRL,2007,96.111
Ireland,IRL,2008,94.852
Ireland,IRL,2009,93.478
Ireland,IRL,2010,93.96
Ireland,IRL,2011,91.283
Ireland,IRL,2012,91.455
Ireland,IRL,2013,90.654
Ireland,IRL,2014,89.361
Ireland,IRL,2015,87.898
Ireland,IRL,2016,88.807
Ireland,IRL,2017,86.721
Ireland,IRL,2018,85.301
Ireland,IRL,2019,82.984
Ireland,IRL,2020,79.411
Israel,ISR,1965,100
Israel,ISR,1966,100
Israel,ISR,1967,100
Israel,ISR,1968,100
Israel,ISR,1969,100
Israel,ISR,1970,100
Israel,ISR,1971,100
Israel,ISR,1972,100
Israel,ISR,1973,100
Israel,ISR,1974,100
Israel,ISR,1975,100
Israel,ISR,1976,100
Israel,ISR,1977,100
Israel,ISR,1978,100
Israel,ISR,1979,100
Israel,ISR,1980,100
Israel,ISR,1981,99.994
Israel,ISR,1982,99.994
Israel,ISR,1983,99.997
Israel,ISR,1984,99.995
Israel,ISR,1985,99.994
Israel,ISR,1986,99.984
Israel,ISR,1987,99.976
Israel,ISR,1988,99.978
Israel,ISR,1989,99.994
Israel,ISR,1990,99.994
Israel,ISR,1991,99.988
Israel,ISR,1992,99.946
Israel,ISR,1993,99.955
Israel,ISR,1994,99.963
Israel,ISR,1995,99.964
Israel,ISR,1996,99.967
Israel,ISR,1997,99.965
Israel,ISR,1998,99.968
Israel,ISR,1999,99.959
Israel,ISR,2000,99.963
Israel,ISR,2001,99.976
Israel,ISR,2002,99.895
Israel,ISR,2003,99.884
Israel,ISR,2004,99.887
Israel,ISR,2005,99.886
Israel,ISR,2006,99.934
Israel,ISR,2007,99.943
Israel,ISR,2008,99.934
Israel,ISR,2009,99.861
Israel,ISR,2010,99.798
Israel,ISR,2011,99.676
Israel,ISR,2012,99.534
Israel,ISR,2013,99.431
Israel,ISR,2014,99.057
Israel,ISR,2015,98.786
Israel,ISR,2016,98.386
Israel,ISR,2017,98.459
Israel,ISR,2018,98.322
Israel,ISR,2019,97.374
Israel,ISR,2020,95.175
Italy,ITA,1965,85.266
Italy,ITA,1966,85.849
Italy,ITA,1967,87.448
Italy,ITA,1968,88.414
Italy,ITA,1969,89.73
Italy,ITA,1970,90.479
Italy,ITA,1971,91.174
Italy,ITA,1972,91.201
Italy,ITA,1973,92.312
Italy,ITA,1974,92.146
Italy,ITA,1975,91.381
Italy,ITA,1976,92.174
Italy,ITA,1977,90.277
Italy,ITA,1978,91.254
Italy,ITA,1979,91.73
Italy,ITA,1980,91.672
Italy,ITA,1981,91.86
Italy,ITA,1982,91.259
Italy,ITA,1983,91.272
Italy,ITA,1984,91.042
Italy,ITA,1985,91.251
Italy,ITA,1986,91.147
Italy,ITA,1987,93.016
Italy,ITA,1988,93.012
Italy,ITA,1989,94.308
Italy,ITA,1990,94.756
Italy,ITA,1991,93.361
Italy,ITA,1992,93.3
Italy,ITA,1993,93.237
Italy,ITA,1994,92.767
Italy,ITA,1995,94.031
Italy,ITA,1996,93.34
Italy,ITA,1997,93.456
Italy,ITA,1998,93.566
Italy,ITA,1999,93.089
Italy,ITA,2000,93.239
Italy,ITA,2001,92.817
Italy,ITA,2002,93.614
Italy,ITA,2003,94.037
Italy,ITA,2004,93.207
Italy,ITA,2005,93.965
Italy,ITA,2006,93.692
Italy,ITA,2007,93.982
Italy,ITA,2008,92.31
Italy,ITA,2009,90.06
Italy,ITA,2010,89.283
Italy,ITA,2011,88.35
Italy,ITA,2012,86.741
Italy,ITA,2013,83.552
Italy,ITA,2014,81.566
Italy,ITA,2015,83.895
Italy,ITA,2016,84.224
Italy,ITA,2017,85.057
Italy,ITA,2018,83.542
Italy,ITA,2019,83.454
Italy,ITA,2020,81.461
Japan,JPN,1965,88.321
Japan,JPN,1966,88.896
Japan,JPN,1967,91.618
Japan,JPN,1968,91.906
Japan,JPN,1969,92.713
Japan,JPN,1970,93.159
Japan,JPN,1971,92.596
Japan,JPN,1972,92.751
Japan,JPN,1973,94.719
Japan,JPN,1974,92.961
Japan,JPN,1975,92.183
Japan,JPN,1976,91.827
Japan,JPN,1977,92.773
Japan,JPN,1978,91.41
Japan,JPN,1979,90.333
Japan,JPN,1980,88.743
Japan,JPN,1981,88.278
Japan,JPN,1982,86.6
Japan,JPN,1983,85.704
Japan,JPN,1984,86.302
Japan,JPN,1985,84.08
Japan,JPN,1986,83.799
Japan,JPN,1987,83.006
Japan,JPN,1988,83.904
Japan,JPN,1989,83.637
Japan,JPN,1990,84.32
Japan,JPN,1991,83.511
Japan,JPN,1992,83.99
Japan,JPN,1993,82.025
Japan,JPN,1994,83.46
Japan,JPN,1995,82.205
Japan,JPN,1996,82.131
Japan,JPN,1997,80.876
Japan,JPN,1998,80.148
Japan,JPN,1999,81.09
Japan,JPN,2000,81.184
Japan,JPN,2001,81.186
Japan,JPN,2002,81.6
Japan,JPN,2003,84.799
Japan,JPN,2004,82.613
Japan,JPN,2005,82.889
Japan,JPN,2006,81.962
Japan,JPN,2007,83.531
Japan,JPN,2008,84.525
Japan,JPN,2009,82.267
Japan,JPN,2010,81.713
Japan,JPN,2011,87.078
Japan,JPN,2012,93.929
Japan,JPN,2013,93.638
Japan,JPN,2014,93.559
Japan,JPN,2015,92.299
Japan,JPN,2016,91.714
Japan,JPN,2017,90.589
Japan,JPN,2018,89.014
Japan,JPN,2019,87.751
Japan,JPN,2020,87.067
Kazakhstan,KAZ,1985,98.18
Kazakhstan,KAZ,1986,98.367
Kazakhstan,KAZ,1987,98.085
Kazakhstan,KAZ,1988,97.746
Kazakhstan,KAZ,1989,97.579
Kazakhstan,KAZ,1990,97.616
Kazakhstan,KAZ,1991,97.492
Kazakhstan,KAZ,1992,97.594
Kazakhstan,KAZ,1993,96.996
Kazakhstan,KAZ,1994,96.006
Kazakhstan,KAZ,1995,96.088
Kazakhstan,KAZ,1996,96.036
Kazakhstan,KAZ,1997,95.88
Kazakhstan,KAZ,1998,95.994
Kazakhstan,KAZ,1999,95.803
Kazakhstan,KAZ,2000,94.321
Kazakhstan,KAZ,2001,94.623
Kazakhstan,KAZ,2002,94.229
Kazakhstan,KAZ,2003,94.927
Kazakhstan,KAZ,2004,95.55
Kazakhstan,KAZ,2005,95.853
Kazakhstan,KAZ,2006,96.216
Kazakhstan,KAZ,2007,96.428
Kazakhstan,KAZ,2008,96.933
Kazakhstan,KAZ,2009,96.878
Kazakhstan,KAZ,2010,96.632
Kazakhstan,KAZ,2011,97.096
Kazakhstan,KAZ,2012,97.336
Kazakhstan,KAZ,2013,97.334
Kazakhstan,KAZ,2014,97.219
Kazakhstan,KAZ,2015,96.864
Kazakhstan,KAZ,2016,96.02
Kazakhstan,KAZ,2017,96.435
Kazakhstan,KAZ,2018,96.988
Kazakhstan,KAZ,2019,96.859
Kazakhstan,KAZ,2020,96.137
Kuwait,KWT,1965,100
Kuwait,KWT,1966,100
Kuwait,KWT,1967,100
Kuwait,KWT,1968,100
Kuwait,KWT,1969,100
Kuwait,KWT,1970,100
Kuwait,KWT,1971,100
Kuwait,KWT,1972,100
Kuwait,KWT,1973,100
Kuwait,KWT,1974,100
Kuwait,KWT,1975,100
Kuwait,KWT,1976,100
Kuwait,KWT,1977,100
Kuwait,KWT,1978,100
Kuwait,KWT,1979,100
Kuwait,KWT,1980,100
Kuwait,KWT,1981,100
Kuwait,KWT,1982,100
Kuwait,KWT,1983,100
Kuwait,KWT,1984,100
Kuwait,KWT,1985,100
Kuwait,KWT,1986,100
Kuwait,KWT,1987,100
Kuwait,KWT,1988,100
Kuwait,KWT,1989,100
Kuwait,KWT,1990,100
Kuwait,KWT,1991,100
Kuwait,KWT,1992,100
Kuwait,KWT,1993,100
Kuwait,KWT,1994,100
Kuwait,KWT,1995,100
Kuwait,KWT,1996,100
Kuwait,KWT,1997,100
Kuwait,KWT,1998,100
Kuwait,KWT,1999,100
Kuwait,KWT,2000,100
Kuwait,KWT,2001,100
Kuwait,KWT,2002,100
Kuwait,KWT,2003,100
Kuwait,KWT,2004,100
Kuwait,KWT,2005,100
Kuwait,KWT,2006,100
Kuwait,KWT,2007,100
Kuwait,KWT,2008,100
Kuwait,KWT,2009,100
Kuwait,KWT,2010,100
Kuwait,KWT,2011,100
Kuwait,KWT,2012,100
Kuwait,KWT,2013,100
Kuwait,KWT,2014,99.998
Kuwait,KWT,2015,99.997
Kuwait,KWT,2016,99.973
Kuwait,KWT,2017,99.962
Kuwait,KWT,2018,99.952
Kuwait,KWT,2019,99.909
Kuwait,KWT,2020,99.899
Latvia,LVA,1985,92.176
Latvia,LVA,1986,91.514
Latvia,LVA,1987,88.514
Latvia,LVA,1988,90.138
Latvia,LVA,1989,88.13
Latvia,LVA,1990,85.42
Latvia,LVA,1991,88.498
Latvia,LVA,1992,87.624
Latvia,LVA,1993,83.576
Latvia,LVA,1994,80.48
Latvia,LVA,1995,81.476
Latvia,LVA,1996,87.432
Latvia,LVA,1997,80.097
Latvia,LVA,1998,73.16
Latvia,LVA,1999,79.885
Latvia,LVA,2000,78.94
Latvia,LVA,2001,80.493
Latvia,LVA,2002,83.212
Latvia,LVA,2003,84.119
Latvia,LVA,2004,80.771
Latvia,LVA,2005,80.12
Latvia,LVA,2006,83.01
Latvia,LVA,2007,83.421
Latvia,LVA,2008,81.394
Latvia,LVA,2009,78.314
Latvia,LVA,2010,80.034
Latvia,LVA,2011,81.125
Latvia,LVA,2012,76.061
Latvia,LVA,2013,78.604
Latvia,LVA,2014,81.699
Latvia,LVA,2015,82.079
Latvia,LVA,2016,79.526
Latvia,LVA,2017,71.036
Latvia,LVA,2018,78.903
Latvia,LVA,2019,81.003
Latvia,LVA,2020,76.459
Lithuania,LTU,1985,84.769
Lithuania,LTU,1986,82.828
Lithuania,LTU,1987,84.765
Lithuania,LTU,1988,79.913
Lithuania,LTU,1989,76.039
Lithuania,LTU,1990,75.864
Lithuania,LTU,1991,77.32
Lithuania,LTU,1992,68.009
Lithuania,LTU,1993,65.349
Lithuania,LTU,1994,74.161
Lithuania,LTU,1995,65.37
Lithuania,LTU,1996,62.749
Lithuania,LTU,1997,65.144
Lithuania,LTU,1998,63.136
Lithuania,LTU,1999,67.42
Lithuania,LTU,2000,68.596
Lithuania,LTU,2001,64.358
Lithuania,LTU,2002,58.794
Lithuania,LTU,2003,57.399
Lithuania,LTU,2004,58.785
Lithuania,LTU,2005,68.664
Lithuania,LTU,2006,72.439
Lithuania,LTU,2007,70.928
Lithuania,LTU,2008,70.523
Lithuania,LTU,2009,65.143
Lithuania,LTU,2010,95.575
Lithuania,LTU,2011,94.996
Lithuania,LTU,2012,94.507
Lithuania,LTU,2013,92.71
Lithuania,LTU,2014,92.435
Lithuania,LTU,2015,92.057
Lithuania,LTU,2016,90.835
Lithuania,LTU,2017,89.639
Lithuania,LTU,2018,90.791
Lithuania,LTU,2019,89.559
Lithuania,LTU,2020,88.843
Luxembourg,LUX,1965,99.426
Luxembourg,LUX,1966,99.461
Luxembourg,LUX,1967,99.382
Luxembourg,LUX,1968,99.416
Luxembourg,LUX,1969,99.528
Luxembourg,LUX,1970,99.498
Luxembourg,LUX,1971,99.705
Luxembourg,LUX,1972,99.662
Luxembourg,LUX,1973,99.719
Luxembourg,LUX,1974,99.591
Luxembourg,LUX,1975,99.574
Luxembourg,LUX,1976,99.732
Luxembourg,LUX,1977,99.356
Luxembourg,LUX,1978,99.393
Luxembourg,LUX,1979,99.358
Luxembourg,LUX,1980,99.278
Luxembourg,LUX,1981,99.081
Luxembourg,LUX,1982,99.111
Luxembourg,LUX,1983,99.069
Luxembourg,LUX,1984,99.073
Luxembourg,LUX,1985,99.246
Luxembourg,LUX,1986,99.092
Luxembourg,LUX,1987,98.862
Luxembourg,LUX,1988,98.954
Luxembourg,LUX,1989,99.295
Luxembourg,LUX,1990,99.383
Luxembourg,LUX,1991,99.318
Luxembourg,LUX,1992,99.433
Luxembourg,LUX,1993,99.44
Luxembourg,LUX,1994,99.28
Luxembourg,LUX,1995,99.119
Luxembourg,LUX,1996,99.399
Luxembourg,LUX,1997,99.163
Luxembourg,LUX,1998,98.794
Luxembourg,LUX,1999,99.028
Luxembourg,LUX,2000,98.725
Luxembourg,LUX,2001,98.838
Luxembourg,LUX,2002,99.047
Luxembourg,LUX,2003,99.158
Luxembourg,LUX,2004,98.978
Luxembourg,LUX,2005,98.929
Luxembourg,LUX,2006,98.727
Luxembourg,LUX,2007,97.575
Luxembourg,LUX,2008,97.481
Luxembourg,LUX,2009,97.526
Luxembourg,LUX,2010,97.656
Luxembourg,LUX,2011,97.608
Luxembourg,LUX,2012,97.203
Luxembourg,LUX,2013,96.559
Luxembourg,LUX,2014,95.902
Luxembourg,LUX,2015,95.265
Luxembourg,LUX,2016,94.896
Luxembourg,LUX,2017,93.697
Luxembourg,LUX,2018,93.31
Luxembourg,LUX,2019,92.632
Luxembourg,LUX,2020,88.691
Malaysia,MYS,1965,94.362
Malaysia,MYS,1966,94.305
Malaysia,MYS,1967,94.097
Malaysia,MYS,1968,93.578
Malaysia,MYS,1969,92.268
Malaysia,MYS,1970,91.755
Malaysia,MYS,1971,93.487
Malaysia,MYS,1972,93.648
Malaysia,MYS,1973,94.327
Malaysia,MYS,1974,94.925
Malaysia,MYS,1975,95.118
Malaysia,MYS,1976,95.855
Malaysia,MYS,1977,96.974
Malaysia,MYS,1978,97.407
Malaysia,MYS,1979,97.411
Malaysia,MYS,1980,96.929
Malaysia,MYS,1981,96.681
Malaysia,MYS,1982,97.037
Malaysia,MYS,1983,96.998
Malaysia,MYS,1984,94.49
Malaysia,MYS,1985,93.983
Malaysia,MYS,1986,94.131
Malaysia,MYS,1987,93.143
Malaysia,MYS,1988,92.547
Malaysia,MYS,1989,93.831
Malaysia,MYS,1990,95.654
Malaysia,MYS,1991,96.034
Malaysia,MYS,1992,96.466
Malaysia,MYS,1993,96.163
Malaysia,MYS,1994,95.305
Malaysia,MYS,1995,95.68
Malaysia,MYS,1996,96.774
Malaysia,MYS,1997,97.768
Malaysia,MYS,1998,97.436
Malaysia,MYS,1999,96.162
Malaysia,MYS,2000,96.554
Malaysia,MYS,2001,97.016
Malaysia,MYS,2002,97.57
Malaysia,MYS,2003,97.899
Malaysia,MYS,2004,97.813
Malaysia,MYS,2005,97.814
Malaysia,MYS,2006,97.791
Malaysia,MYS,2007,97.978
Malaysia,MYS,2008,97.511
Malaysia,MYS,2009,97.588
Malaysia,MYS,2010,97.865
Malaysia,MYS,2011,97.392
Malaysia,MYS,2012,97.195
Malaysia,MYS,2013,96.719
Malaysia,MYS,2014,96.354
Malaysia,MYS,2015,96.187
Malaysia,MYS,2016,95.074
Malaysia,MYS,2017,93.738
Malaysia,MYS,2018,93.725
Malaysia,MYS,2019,93.858
Malaysia,MYS,2020,94.525
Mexico,MEX,1965,91.561
Mexico,MEX,1966,90.898
Mexico,MEX,1967,90.272
Mexico,MEX,1968,89.747
Mexico,MEX,1969,90.097
Mexico,MEX,1970,89.615
Mexico,MEX,1971,90.413
Mexico,MEX,1972,90.758
Mexico,MEX,1973,90.88
Mexico,MEX,1974,91.401
Mexico,MEX,1975,92.644
Mexico,MEX,1976,92.146
Mexico,MEX,1977,91.738
Mexico,MEX,1978,93.769
Mexico,MEX,1979,93.623
Mexico,MEX,1980,94.518
Mexico,MEX,1981,92.877
Mexico,MEX,1982,93.532
Mexico,MEX,1983,94.037
Mexico,MEX,1984,93.542
Mexico,MEX,1985,92.603
Mexico,MEX,1986,93.746
Mexico,MEX,1987,94.19
Mexico,MEX,1988,93.558
Mexico,MEX,1989,92.992
Mexico,MEX,1990,92.87
Mexico,MEX,1991,93.103
Mexico,MEX,1992,92.308
Mexico,MEX,1993,92.143
Mexico,MEX,1994,94.005
Mexico,MEX,1995,91.584
Mexico,MEX,1996,91.276
Mexico,MEX,1997,91.931
Mexico,MEX,1998,92.764
Mexico,MEX,1999,91.286
Mexico,MEX,2000,91.814
Mexico,MEX,2001,92.493
Mexico,MEX,2002,93.226
Mexico,MEX,2003,93.875
Mexico,MEX,2004,93.559
Mexico,MEX,2005,93.262
Mexico,MEX,2006,93.208
Mexico,MEX,2007,93.64
Mexico,MEX,2008,92.357
Mexico,MEX,2009,93.909
Mexico,MEX,2010,93.299
Mexico,MEX,2011,93.202
Mexico,MEX,2012,93.783
Mexico,MEX,2013,93.818
Mexico,MEX,2014,92.492
Mexico,MEX,2015,92.915
Mexico,MEX,2016,92.998
Mexico,MEX,2017,92.76
Mexico,MEX,2018,92.136
Mexico,MEX,2019,91.945
Mexico,MEX,2020,89.258
Middle Africa,,1965,70.422
Middle Africa,,1966,70.145
Middle Africa,,1967,71.826
Middle Africa,,1968,71.675
Middle Africa,,1969,70.682
Middle Africa,,1970,68.81
Middle Africa,,1971,71.037
Middle Africa,,1972,71.446
Middle Africa,,1973,72.256
Middle Africa,,1974,73.684
Middle Africa,,1975,69.258
Middle Africa,,1976,70.047
Middle Africa,,1977,70.853
Middle Africa,,1978,73.678
Middle Africa,,1979,73.498
Middle Africa,,1980,73.086
Middle Africa,,1981,73.126
Middle Africa,,1982,71.091
Middle Africa,,1983,72.438
Middle Africa,,1984,69.678
Middle Africa,,1985,69.313
Middle Africa,,1986,68.111
Middle Africa,,1987,68.788
Middle Africa,,1988,69.845
Middle Africa,,1989,65.856
Middle Africa,,1990,66.836
Middle Africa,,1991,65.695
Middle Africa,,1992,63.706
Middle Africa,,1993,65.71
Middle Africa,,1994,66.314
Middle Africa,,1995,63.584
Middle Africa,,1996,63.566
Middle Africa,,1997,65.871
Middle Africa,,1998,65.311
Middle Africa,,1999,65.451
Middle Africa,,2000,65.224
Middle Africa,,2001,65.876
Middle Africa,,2002,67.103
Middle Africa,,2003,68.375
Middle Africa,,2004,69.896
Middle Africa,,2005,68.061
Middle Africa,,2006,68.072
Middle Africa,,2007,71.423
Middle Africa,,2008,72.52
Middle Africa,,2009,74.151
Middle Africa,,2010,76.322
Middle Africa,,2011,77.124
Middle Africa,,2012,78.976
Middle Africa,,2013,78.678
Middle Africa,,2014,78.804
Middle Africa,,2015,78.741
Middle Africa,,2016,78.81
Middle Africa,,2017,75.761
Middle Africa,,2018,74.355
Middle Africa,,2019,70.918
Middle Africa,,2020,67.973
Middle East,,1965,98.827
Middle East,,1966,98.779
Middle East,,1967,98.702
Middle East,,1968,98.664
Middle East,,1969,98.6
Middle East,,1970,98.6
Middle East,,1971,98.613
Middle East,,1972,98.448
Middle East,,1973,98.837
Middle East,,1974,98.599
Middle East,,1975,98.414
Middle East,,1976,98.372
Middle East,,1977,98.393
Middle East,,1978,97.882
Middle East,,1979,98.234
Middle East,,1980,98.156
Middle East,,1981,98.218
Middle East,,1982,98.324
Middle East,,1983,98.524
Middle East,,1984,98.675
Middle East,,1985,98.742
Middle East,,1986,98.722
Middle East,,1987,98.499
Middle East,,1988,98.541
Middle East,,1989,98.776
Middle East,,1990,98.577
Middle East,,1991,99.015
Middle East,,1992,98.54
Middle East,,1993,98.404
Middle East,,1994,98.817
Middle East,,1995,98.708
Middle East,,1996,98.747
Middle East,,1997,98.981
Middle East,,1998,98.918
Middle East,,1999,99.272
Middle East,,2000,99.37
Middle East,,2001,99.355
Middle East,,2002,99.12
Middle East,,2003,99.081
Middle East,,2004,98.946
Middle East,,2005,98.969
Middle East,,2006,98.85
Middle East,,2007,98.975
Middle East,,2008,99.507
Middle East,,2009,99.572
Middle East,,2010,99.429
Middle East,,2011,99.419
Middle East,,2012,99.308
Middle East,,2013,99.185
Middle East,,2014,99.3
Middle East,,2015,99.405
Middle East,,2016,99.23
Middle East,,2017,99.191
Middle East,,2018,99.289
Middle East,,2019,98.731
Middle East,,2020,98.733
Morocco,MAR,1965,80.763
Morocco,MAR,1966,87.363
Morocco,MAR,1967,89.409
Morocco,MAR,1968,88.798
Morocco,MAR,1969,86.776
Morocco,MAR,1970,87.581
Morocco,MAR,1971,86.809
Morocco,MAR,1972,87.188
Morocco,MAR,1973,91.409
